total_articles,fiscal_articles,tariff_fiscal_articles,non_tariff_fiscal_articles,rate,tariff_rate,non_tariff_rate,fiscal_policy_index,tariff_fiscal_index,non_tariff_fiscal_index
17,6,3,3,0.35294117647058826,0.17647058823529413,0.17647058823529413,108.01949571820859,84.71058440481725,149.02516737252984
16,7,6,1,0.4375,0.375,0.0625,133.89916656736273,180.00999186023665,52.779746777770974
13,9,4,5,0.6923076923076923,0.3076923076923077,0.38461538461538464,211.88439544725532,147.70050614173266,324.7984417093599
22,12,9,3,0.5454545454545454,0.4090909090909091,0.13636363636363635,166.93922065541327,196.37453657480364,115.1558111515003
16,5,4,1,0.3125,0.25,0.0625,95.64226183383052,120.00666124015777,52.779746777770974
16,9,6,3,0.5625,0.375,0.1875,172.15607130089495,180.00999186023665,158.33924033331294
20,6,5,1,0.3,0.25,0.05,91.8165713604773,120.00666124015777,42.223797422216784
16,5,4,1,0.3125,0.25,0.0625,95.64226183383052,120.00666124015777,52.779746777770974
15,9,6,3,0.6,0.4,0.2,183.6331427209546,192.01065798425242,168.89518968886713
18,8,5,3,0.4444444444444444,0.2777777777777778,0.16666666666666666,136.02455016367009,133.34073471128642,140.74599140738928
19,6,3,3,0.3157894736842105,0.15789473684210525,0.15789473684210525,96.64902248471294,75.79368078325753,133.33830764910564
13,1,1,0,0.07692307692307693,0.07692307692307693,0.0,23.54271060525059,36.925126535433165,0.0
16,6,6,0,0.375,0.375,0.0,114.77071420059663,180.00999186023665,0.0
15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.61473009820205,96.00532899212621,56.29839656295571
16,6,3,3,0.375,0.1875,0.1875,114.77071420059663,90.00499593011833,158.33924033331294
14,4,2,2,0.2857142857142857,0.14285714285714285,0.14285714285714285,87.44435367664505,68.57523499437586,120.63942120633367
19,7,4,3,0.3684210526315789,0.21052631578947367,0.15789473684210525,112.75719289883178,101.05824104434338,133.33830764910564
13,3,2,1,0.23076923076923078,0.15384615384615385,0.07692307692307693,70.62813181575177,73.85025307086633,64.95968834187198
15,3,2,1,0.2,0.13333333333333333,0.06666666666666667,61.211047573651534,64.00355266141747,56.29839656295571
16,4,3,1,0.25,0.1875,0.0625,76.51380946706442,90.00499593011833,52.779746777770974
23,7,5,2,0.30434782608695654,0.21739130434782608,0.08695652173913043,93.1472463077306,104.35361846970241,73.43269116907265
15,6,1,5,0.4,0.06666666666666667,0.3333333333333333,122.42209514730307,32.001776330708736,281.49198281477857
14,5,1,4,0.35714285714285715,0.07142857142857142,0.2857142857142857,109.3054420958063,34.28761749718793,241.27884241266733
12,5,5,0,0.4166666666666667,0.4166666666666667,0.0,127.5230157784407,200.0111020669296,0.0
19,7,5,2,0.3684210526315789,0.2631578947368421,0.10526315789473684,112.75719289883178,126.32280130542921,88.89220509940375
18,8,3,5,0.4444444444444444,0.16666666666666666,0.2777777777777778,136.02455016367009,80.00444082677184,234.57665234564882
9,6,5,1,0.6666666666666666,0.5555555555555556,0.1111111111111111,204.0368252455051,266.68146942257283,93.83066093825951
10,2,2,0,0.2,0.2,0.0,61.211047573651534,96.00532899212621,0.0
16,8,6,2,0.5,0.375,0.125,153.02761893412884,180.00999186023665,105.55949355554195
13,6,5,1,0.46153846153846156,0.38461538461538464,0.07692307692307693,141.25626363150354,184.6256326771658,64.95968834187198
14,5,2,3,0.35714285714285715,0.14285714285714285,0.21428571428571427,109.3054420958063,68.57523499437586,180.9591318095005
11,3,3,0,0.2727272727272727,0.2727272727272727,0.0,83.46961032770663,130.91635771653574,0.0
18,3,2,1,0.16666666666666666,0.1111111111111111,0.05555555555555555,51.009206311376275,53.33629388451456,46.915330469129756
11,1,1,0,0.09090909090909091,0.09090909090909091,0.0,27.82320344256888,43.63878590551192,0.0
13,3,2,1,0.23076923076923078,0.15384615384615385,0.07692307692307693,70.62813181575177,73.85025307086633,64.95968834187198
18,7,5,2,0.3888888888888889,0.2777777777777778,0.1111111111111111,119.02148139321132,133.34073471128642,93.83066093825951
17,7,7,0,0.4117647058823529,0.4117647058823529,0.0,126.02274500457669,197.6580302779069,0.0
16,2,3,-1,0.125,0.1875,-0.0625,38.25690473353221,90.00499593011833,-52.779746777770974
20,5,2,3,0.25,0.1,0.15,76.51380946706442,48.002664496063105,126.67139226665034
21,9,6,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,131.16653051496755,137.15046998875172,120.63942120633367
15,4,4,0,0.26666666666666666,0.26666666666666666,0.0,81.61473009820205,128.00710532283495,0.0
22,8,6,2,0.36363636363636365,0.2727272727272727,0.09090909090909091,111.29281377027552,130.91635771653574,76.77054076766689
24,9,9,0,0.375,0.375,0.0,114.77071420059663,180.00999186023665,0.0
17,3,2,1,0.17647058823529413,0.11764705882352941,0.058823529411764705,54.009747859104294,56.47372293654483,49.675055790843274
21,8,6,2,0.38095238095238093,0.2857142857142857,0.09523809523809523,116.59247156886006,137.15046998875172,80.42628080422244
25,12,6,6,0.48,0.24,0.24,146.9065141767637,115.20639479055146,202.67422762664054
13,4,4,0,0.3076923076923077,0.3076923076923077,0.0,94.17084242100236,147.70050614173266,0.0
18,7,6,1,0.3888888888888889,0.3333333333333333,0.05555555555555555,119.02148139321132,160.00888165354368,46.915330469129756
16,7,5,2,0.4375,0.3125,0.125,133.89916656736273,150.0083265501972,105.55949355554195
22,5,3,2,0.22727272727272727,0.13636363636363635,0.09090909090909091,69.55800860642219,65.45817885826787,76.77054076766689
14,7,6,1,0.5,0.42857142857142855,0.07142857142857142,153.02761893412884,205.7257049831276,60.31971060316683
16,4,2,2,0.25,0.125,0.125,76.51380946706442,60.003330620078884,105.55949355554195
12,4,4,0,0.3333333333333333,0.3333333333333333,0.0,102.01841262275255,160.00888165354368,0.0
24,11,7,4,0.4583333333333333,0.2916666666666667,0.16666666666666666,140.27531735628475,140.00777144685074,140.74599140738928
25,7,5,2,0.28,0.2,0.08,85.69546660311215,96.00532899212621,67.55807587554685
22,6,5,1,0.2727272727272727,0.22727272727272727,0.045454545454545456,83.46961032770663,109.0969647637798,38.38527038383344
16,7,3,4,0.4375,0.1875,0.25,133.89916656736273,90.00499593011833,211.1189871110839
22,8,6,2,0.36363636363636365,0.2727272727272727,0.09090909090909091,111.29281377027552,130.91635771653574,76.77054076766689
22,16,13,3,0.7272727272727273,0.5909090909090909,0.13636363636363635,222.58562754055103,283.6521083858275,115.1558111515003
21,11,7,4,0.5238095238095238,0.3333333333333333,0.19047619047619047,160.3146484071826,160.00888165354368,160.8525616084449
26,18,11,7,0.6923076923076923,0.4230769230769231,0.2692307692307692,211.88439544725532,203.0881959448824,227.3589091965519
20,11,7,4,0.55,0.35,0.2,168.33038082754172,168.00932573622086,168.89518968886713
21,9,6,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,131.16653051496755,137.15046998875172,120.63942120633367
13,7,5,2,0.5384615384615384,0.38461538461538464,0.15384615384615385,164.7989742367541,184.6256326771658,129.91937668374396
22,12,8,4,0.5454545454545454,0.36363636363636365,0.18181818181818182,166.93922065541327,174.55514362204767,153.54108153533377
15,8,3,5,0.5333333333333333,0.2,0.3333333333333333,163.2294601964041,96.00532899212621,281.49198281477857
21,10,10,0,0.47619047619047616,0.47619047619047616,0.0,145.74058946107507,228.58411664791953,0.0
21,12,8,4,0.5714285714285714,0.38095238095238093,0.19047619047619047,174.8887073532901,182.86729331833564,160.8525616084449
15,8,4,4,0.5333333333333333,0.26666666666666666,0.26666666666666666,163.2294601964041,128.00710532283495,225.19358625182284
20,9,8,1,0.45,0.4,0.05,137.72485704071596,192.01065798425242,42.223797422216784
14,6,5,1,0.42857142857142855,0.35714285714285715,0.07142857142857142,131.16653051496755,171.43808748593966,60.31971060316683
18,10,8,2,0.5555555555555556,0.4444444444444444,0.1111111111111111,170.0306877045876,213.34517553805824,93.83066093825951
25,12,8,4,0.48,0.32,0.16,146.9065141767637,153.60852638740195,135.1161517510937
17,8,5,3,0.47058823529411764,0.29411764705882354,0.17647058823529413,144.0259942909448,141.18430734136209,149.02516737252984
15,9,7,2,0.6,0.4666666666666667,0.13333333333333333,183.6331427209546,224.01243431496115,112.59679312591142
21,9,7,2,0.42857142857142855,0.3333333333333333,0.09523809523809523,131.16653051496755,160.00888165354368,80.42628080422244
20,8,5,3,0.4,0.25,0.15,122.42209514730307,120.00666124015777,126.67139226665034
19,8,7,1,0.42105263157894735,0.3684210526315789,0.05263157894736842,128.8653633129506,176.8519218276009,44.44610254970188
20,7,7,0,0.35,0.35,0.0,107.11933325389018,168.00932573622086,0.0
16,9,9,0,0.5625,0.5625,0.0,172.15607130089495,270.014987790355,0.0
18,8,6,2,0.4444444444444444,0.3333333333333333,0.1111111111111111,136.02455016367009,160.00888165354368,93.83066093825951
19,10,9,1,0.5263157894736842,0.47368421052631576,0.05263157894736842,161.08170414118823,227.3810423497726,44.44610254970188
16,7,5,2,0.4375,0.3125,0.125,133.89916656736273,150.0083265501972,105.55949355554195
22,12,8,4,0.5454545454545454,0.36363636363636365,0.18181818181818182,166.93922065541327,174.55514362204767,153.54108153533377
26,9,8,1,0.34615384615384615,0.3076923076923077,0.038461538461538464,105.94219772362766,147.70050614173266,32.47984417093599
17,8,6,2,0.47058823529411764,0.35294117647058826,0.11764705882352941,144.0259942909448,169.4211688096345,99.35011158168655
18,12,12,0,0.6666666666666666,0.6666666666666666,0.0,204.0368252455051,320.01776330708736,0.0
14,5,3,2,0.35714285714285715,0.21428571428571427,0.14285714285714285,109.3054420958063,102.8628524915638,120.63942120633367
20,9,8,1,0.45,0.4,0.05,137.72485704071596,192.01065798425242,42.223797422216784
22,12,10,2,0.5454545454545454,0.45454545454545453,0.09090909090909091,166.93922065541327,218.1939295275596,76.77054076766689
21,10,8,2,0.47619047619047616,0.38095238095238093,0.09523809523809523,145.74058946107507,182.86729331833564,80.42628080422244
25,12,7,5,0.48,0.28,0.2,146.9065141767637,134.4074605889767,168.89518968886713
19,7,3,4,0.3684210526315789,0.15789473684210525,0.21052631578947367,112.75719289883178,75.79368078325753,177.7844101988075
26,8,7,1,0.3076923076923077,0.2692307692307692,0.038461538461538464,94.17084242100236,129.23794287401606,32.47984417093599
22,9,9,0,0.4090909090909091,0.4090909090909091,0.0,125.20441549155996,196.37453657480364,0.0
18,8,4,4,0.4444444444444444,0.2222222222222222,0.2222222222222222,136.02455016367009,106.67258776902912,187.66132187651903
22,12,7,5,0.5454545454545454,0.3181818181818182,0.22727272727272727,166.93922065541327,152.7357506692917,191.92635191916722
17,8,4,4,0.47058823529411764,0.23529411764705882,0.23529411764705882,144.0259942909448,112.94744587308966,198.7002231633731
20,13,12,1,0.65,0.6,0.05,198.9359046143675,288.0159869763786,42.223797422216784
18,8,6,2,0.4444444444444444,0.3333333333333333,0.1111111111111111,136.02455016367009,160.00888165354368,93.83066093825951
19,7,5,2,0.3684210526315789,0.2631578947368421,0.10526315789473684,112.75719289883178,126.32280130542921,88.89220509940375
20,8,7,1,0.4,0.35,0.05,122.42209514730307,168.00932573622086,42.223797422216784
18,9,6,3,0.5,0.3333333333333333,0.16666666666666666,153.02761893412884,160.00888165354368,140.74599140738928
22,9,8,1,0.4090909090909091,0.36363636363636365,0.045454545454545456,125.20441549155996,174.55514362204767,38.38527038383344
19,14,10,4,0.7368421052631579,0.5263157894736842,0.21052631578947367,225.51438579766355,252.64560261085842,177.7844101988075
17,13,12,1,0.7647058823529411,0.7058823529411765,0.058823529411764705,234.04224072278527,338.842337619269,49.675055790843274
22,14,11,3,0.6363636363636364,0.5,0.13636363636363635,194.76242409798215,240.01332248031554,115.1558111515003
13,8,5,3,0.6153846153846154,0.38461538461538464,0.23076923076923078,188.34168484200472,184.6256326771658,194.87906502561594
18,5,4,1,0.2777777777777778,0.2222222222222222,0.05555555555555555,85.0153438522938,106.67258776902912,46.915330469129756
22,14,12,2,0.6363636363636364,0.5454545454545454,0.09090909090909091,194.76242409798215,261.8327154330715,76.77054076766689
1,1,1,0,1.0,1.0,0.0,306.0552378682577,480.0266449606311,0.0
18,15,13,2,0.8333333333333334,0.7222222222222222,0.1111111111111111,255.0460315568814,346.68591024934466,93.83066093825951
17,11,9,2,0.6470588235294118,0.5294117647058824,0.11764705882352941,198.0357421500491,254.13175321445175,99.35011158168655
24,16,14,2,0.6666666666666666,0.5833333333333334,0.08333333333333333,204.0368252455051,280.0155428937015,70.37299570369464
23,11,14,-3,0.4782608695652174,0.6086956521739131,-0.13043478260869565,146.37424419786237,292.1901317151668,-110.14903675360901
29,20,20,0,0.6896551724137931,0.6896551724137931,0.0,211.07257784017773,331.0528585935387,0.0
22,13,14,-1,0.5909090909090909,0.6363636363636364,-0.045454545454545456,180.85082237669772,305.4715013385834,-38.38527038383344
19,9,9,0,0.47368421052631576,0.47368421052631576,0.0,144.97353372706942,227.3810423497726,0.0
22,12,10,2,0.5454545454545454,0.45454545454545453,0.09090909090909091,166.93922065541327,218.1939295275596,76.77054076766689
23,17,12,5,0.7391304347826086,0.5217391304347826,0.21739130434782608,226.21474103306,250.44868432728578,183.58172792268167
18,8,8,0,0.4444444444444444,0.4444444444444444,0.0,136.02455016367009,213.34517553805824,0.0
26,14,12,2,0.5384615384615384,0.46153846153846156,0.07692307692307693,164.7989742367541,221.55075921259896,64.95968834187198
17,12,11,1,0.7058823529411765,0.6470588235294118,0.058823529411764705,216.03899143641718,310.6054761509966,49.675055790843274
17,9,8,1,0.5294117647058824,0.47058823529411764,0.058823529411764705,162.0292435773129,225.89489174617933,49.675055790843274
12,5,4,1,0.4166666666666667,0.3333333333333333,0.08333333333333333,127.5230157784407,160.00888165354368,70.37299570369464
18,7,7,0,0.3888888888888889,0.3888888888888889,0.0,119.02148139321132,186.67702859580098,0.0
22,12,10,2,0.5454545454545454,0.45454545454545453,0.09090909090909091,166.93922065541327,218.1939295275596,76.77054076766689
21,13,11,2,0.6190476190476191,0.5238095238095238,0.09523809523809523,189.46276629939763,251.44252831271152,80.42628080422244
19,7,8,-1,0.3684210526315789,0.42105263157894735,-0.05263157894736842,112.75719289883178,202.11648208868675,-44.44610254970188
19,11,8,3,0.5789473684210527,0.42105263157894735,0.15789473684210525,177.18987455530709,202.11648208868675,133.33830764910564
21,14,14,0,0.6666666666666666,0.6666666666666666,0.0,204.0368252455051,320.01776330708736,0.0
15,11,10,1,0.7333333333333333,0.6666666666666666,0.06666666666666667,224.44050777005563,320.01776330708736,56.29839656295571
17,13,10,3,0.7647058823529411,0.5882352941176471,0.17647058823529413,234.04224072278527,282.36861468272417,149.02516737252984
21,12,11,1,0.5714285714285714,0.5238095238095238,0.047619047619047616,174.8887073532901,251.44252831271152,40.21314040211122
19,10,8,2,0.5263157894736842,0.42105263157894735,0.10526315789473684,161.08170414118823,202.11648208868675,88.89220509940375
17,9,7,2,0.5294117647058824,0.4117647058823529,0.11764705882352941,162.0292435773129,197.6580302779069,99.35011158168655
20,12,11,1,0.6,0.55,0.05,183.6331427209546,264.0146547283471,42.223797422216784
18,8,7,1,0.4444444444444444,0.3888888888888889,0.05555555555555555,136.02455016367009,186.67702859580098,46.915330469129756
23,16,11,5,0.6956521739130435,0.4782608695652174,0.21739130434782608,212.90799156052708,229.57796063334527,183.58172792268167
23,16,12,4,0.6956521739130435,0.5217391304347826,0.17391304347826086,212.90799156052708,250.44868432728578,146.8653823381453
19,14,13,1,0.7368421052631579,0.6842105263157895,0.05263157894736842,225.51438579766355,328.439283394116,44.44610254970188
17,6,3,3,0.35294117647058826,0.17647058823529413,0.17647058823529413,108.01949571820859,84.71058440481725,149.02516737252984
24,11,9,2,0.4583333333333333,0.375,0.08333333333333333,140.27531735628475,180.00999186023665,70.37299570369464
21,11,11,0,0.5238095238095238,0.5238095238095238,0.0,160.3146484071826,251.44252831271152,0.0
15,7,5,2,0.4666666666666667,0.3333333333333333,0.13333333333333333,142.8257776718536,160.00888165354368,112.59679312591142
21,11,11,0,0.5238095238095238,0.5238095238095238,0.0,160.3146484071826,251.44252831271152,0.0
16,5,2,3,0.3125,0.125,0.1875,95.64226183383052,60.003330620078884,158.33924033331294
19,10,7,3,0.5263157894736842,0.3684210526315789,0.15789473684210525,161.08170414118823,176.8519218276009,133.33830764910564
23,14,12,2,0.6086956521739131,0.5217391304347826,0.08695652173913043,186.2944926154612,250.44868432728578,73.43269116907265
22,12,6,6,0.5454545454545454,0.2727272727272727,0.2727272727272727,166.93922065541327,130.91635771653574,230.3116223030006
19,10,10,0,0.5263157894736842,0.5263157894736842,0.0,161.08170414118823,252.64560261085842,0.0
20,9,7,2,0.45,0.35,0.1,137.72485704071596,168.00932573622086,84.44759484443357
16,6,6,0,0.375,0.375,0.0,114.77071420059663,180.00999186023665,0.0
17,9,7,2,0.5294117647058824,0.4117647058823529,0.11764705882352941,162.0292435773129,197.6580302779069,99.35011158168655
22,11,8,3,0.5,0.36363636363636365,0.13636363636363635,153.02761893412884,174.55514362204767,115.1558111515003
21,13,11,2,0.6190476190476191,0.5238095238095238,0.09523809523809523,189.46276629939763,251.44252831271152,80.42628080422244
21,13,10,3,0.6190476190476191,0.47619047619047616,0.14285714285714285,189.46276629939763,228.58411664791953,120.63942120633367
23,15,13,2,0.6521739130434783,0.5652173913043478,0.08695652173913043,199.60124208799414,271.31940802122625,73.43269116907265
15,5,4,1,0.3333333333333333,0.26666666666666666,0.06666666666666667,102.01841262275255,128.00710532283495,56.29839656295571
18,8,6,2,0.4444444444444444,0.3333333333333333,0.1111111111111111,136.02455016367009,160.00888165354368,93.83066093825951
16,13,11,2,0.8125,0.6875,0.125,248.66988076795934,330.01831841043384,105.55949355554195
24,14,11,3,0.5833333333333334,0.4583333333333333,0.125,178.53222208981697,220.01221227362257,105.55949355554195
19,9,7,2,0.47368421052631576,0.3684210526315789,0.10526315789473684,144.97353372706942,176.8519218276009,88.89220509940375
23,11,9,2,0.4782608695652174,0.391304347826087,0.08695652173913043,146.37424419786237,187.83651324546435,73.43269116907265
22,18,14,4,0.8181818181818182,0.6363636363636364,0.18181818181818182,250.4088309831199,305.4715013385834,153.54108153533377
17,11,10,1,0.6470588235294118,0.5882352941176471,0.058823529411764705,198.0357421500491,282.36861468272417,49.675055790843274
21,11,10,1,0.5238095238095238,0.47619047619047616,0.047619047619047616,160.3146484071826,228.58411664791953,40.21314040211122
15,9,8,1,0.6,0.5333333333333333,0.06666666666666667,183.6331427209546,256.0142106456699,56.29839656295571
18,10,7,3,0.5555555555555556,0.3888888888888889,0.16666666666666666,170.0306877045876,186.67702859580098,140.74599140738928
11,7,7,0,0.6363636363636364,0.6363636363636364,0.0,194.76242409798215,305.4715013385834,0.0
13,6,5,1,0.46153846153846156,0.38461538461538464,0.07692307692307693,141.25626363150354,184.6256326771658,64.95968834187198
15,4,3,1,0.26666666666666666,0.2,0.06666666666666667,81.61473009820205,96.00532899212621,56.29839656295571
22,12,11,1,0.5454545454545454,0.5,0.045454545454545456,166.93922065541327,240.01332248031554,38.38527038383344
17,8,6,2,0.47058823529411764,0.35294117647058826,0.11764705882352941,144.0259942909448,169.4211688096345,99.35011158168655
17,13,9,4,0.7647058823529411,0.5294117647058824,0.23529411764705882,234.04224072278527,254.13175321445175,198.7002231633731
14,5,3,2,0.35714285714285715,0.21428571428571427,0.14285714285714285,109.3054420958063,102.8628524915638,120.63942120633367
15,5,3,2,0.3333333333333333,0.2,0.13333333333333333,102.01841262275255,96.00532899212621,112.59679312591142
23,12,9,3,0.5217391304347826,0.391304347826087,0.13043478260869565,159.6809936703953,187.83651324546435,110.14903675360901
19,9,8,1,0.47368421052631576,0.42105263157894735,0.05263157894736842,144.97353372706942,202.11648208868675,44.44610254970188
16,6,4,2,0.375,0.25,0.125,114.77071420059663,120.00666124015777,105.55949355554195
23,10,7,3,0.43478260869565216,0.30434782608695654,0.13043478260869565,133.06749472532942,146.0950658575834,110.14903675360901
19,10,4,6,0.5263157894736842,0.21052631578947367,0.3157894736842105,161.08170414118823,101.05824104434338,266.6766152982113
13,6,4,2,0.46153846153846156,0.3076923076923077,0.15384615384615385,141.25626363150354,147.70050614173266,129.91937668374396
18,11,7,4,0.6111111111111112,0.3888888888888889,0.2222222222222222,187.03375647504637,186.67702859580098,187.66132187651903
19,10,5,5,0.5263157894736842,0.2631578947368421,0.2631578947368421,161.08170414118823,126.32280130542921,222.23051274850937
15,7,6,1,0.4666666666666667,0.4,0.06666666666666667,142.8257776718536,192.01065798425242,56.29839656295571
22,9,4,5,0.4090909090909091,0.18181818181818182,0.22727272727272727,125.20441549155996,87.27757181102383,191.92635191916722
13,4,4,0,0.3076923076923077,0.3076923076923077,0.0,94.17084242100236,147.70050614173266,0.0
17,10,9,1,0.5882352941176471,0.5294117647058824,0.058823529411764705,180.032492863681,254.13175321445175,49.675055790843274
22,9,10,-1,0.4090909090909091,0.45454545454545453,-0.045454545454545456,125.20441549155996,218.1939295275596,-38.38527038383344
22,8,8,0,0.36363636363636365,0.36363636363636365,0.0,111.29281377027552,174.55514362204767,0.0
15,7,5,2,0.4666666666666667,0.3333333333333333,0.13333333333333333,142.8257776718536,160.00888165354368,112.59679312591142
13,6,6,0,0.46153846153846156,0.46153846153846156,0.0,141.25626363150354,221.55075921259896,0.0
21,10,10,0,0.47619047619047616,0.47619047619047616,0.0,145.74058946107507,228.58411664791953,0.0
20,12,9,3,0.6,0.45,0.15,183.6331427209546,216.01199023228398,126.67139226665034
17,9,8,1,0.5294117647058824,0.47058823529411764,0.058823529411764705,162.0292435773129,225.89489174617933,49.675055790843274
22,9,9,0,0.4090909090909091,0.4090909090909091,0.0,125.20441549155996,196.37453657480364,0.0
14,9,7,2,0.6428571428571429,0.5,0.14285714285714285,196.74979577245136,240.01332248031554,120.63942120633367
12,8,6,2,0.6666666666666666,0.5,0.16666666666666666,204.0368252455051,240.01332248031554,140.74599140738928
16,5,4,1,0.3125,0.25,0.0625,95.64226183383052,120.00666124015777,52.779746777770974
15,9,6,3,0.6,0.4,0.2,183.6331427209546,192.01065798425242,168.89518968886713
21,5,3,2,0.23809523809523808,0.14285714285714285,0.09523809523809523,72.87029473053754,68.57523499437586,80.42628080422244
19,14,11,3,0.7368421052631579,0.5789473684210527,0.15789473684210525,225.51438579766355,277.9101628719443,133.33830764910564
10,4,3,1,0.4,0.3,0.1,122.42209514730307,144.0079934881893,84.44759484443357
15,7,6,1,0.4666666666666667,0.4,0.06666666666666667,142.8257776718536,192.01065798425242,56.29839656295571
23,19,18,1,0.8260869565217391,0.782608695652174,0.043478260869565216,252.8282399781259,375.6730264909287,36.71634558453633
19,8,7,1,0.42105263157894735,0.3684210526315789,0.05263157894736842,128.8653633129506,176.8519218276009,44.44610254970188
23,13,11,2,0.5652173913043478,0.4782608695652174,0.08695652173913043,172.98774314292825,229.57796063334527,73.43269116907265
13,4,3,1,0.3076923076923077,0.23076923076923078,0.07692307692307693,94.17084242100236,110.77537960629948,64.95968834187198
16,9,4,5,0.5625,0.25,0.3125,172.15607130089495,120.00666124015777,263.8987338888549
18,9,8,1,0.5,0.4444444444444444,0.05555555555555555,153.02761893412884,213.34517553805824,46.915330469129756
19,6,4,2,0.3157894736842105,0.21052631578947367,0.10526315789473684,96.64902248471294,101.05824104434338,88.89220509940375
19,9,8,1,0.47368421052631576,0.42105263157894735,0.05263157894736842,144.97353372706942,202.11648208868675,44.44610254970188
25,18,15,3,0.72,0.6,0.12,220.3597712651455,288.0159869763786,101.33711381332027
15,8,5,3,0.5333333333333333,0.3333333333333333,0.2,163.2294601964041,160.00888165354368,168.89518968886713
20,11,9,2,0.55,0.45,0.1,168.33038082754172,216.01199023228398,84.44759484443357
15,7,5,2,0.4666666666666667,0.3333333333333333,0.13333333333333333,142.8257776718536,160.00888165354368,112.59679312591142
13,5,5,0,0.38461538461538464,0.38461538461538464,0.0,117.71355302625295,184.6256326771658,0.0
14,6,6,0,0.42857142857142855,0.42857142857142855,0.0,131.16653051496755,205.7257049831276,0.0
19,10,8,2,0.5263157894736842,0.42105263157894735,0.10526315789473684,161.08170414118823,202.11648208868675,88.89220509940375
